tipo de rezago,número de modelo,municipio,grupo diagnóstico,nombre contaminante,sexo,edad,casos,rezago,beta del contaminante,exponencial del beta,limite inferior del exponencial del beta,limite superior del exponencial del beta,porcentaje del incremento del riesgo
Distribuido,31,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,Menores de 5 años,16414,0:03,0,082943821,1,086480769,1,072617667,1,100523046,8,65
Distribuido,32,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,Menores de 5 años,16414,0:07,0,103761209,1,109335524,1,090267071,1,128737479,10,94
Distribuido,34,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,Menores de 5 años,30884,0:03,0,081010941,1,084382761,1,065505204,1,103594772,8,44
Distribuido,35,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,Menores de 5 años,30884,0:07,0,109229075,1,115417835,1,094739083,1,136487192,11,55
Distribuido,40,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,5 a 14 años,6473,0:03,0,040955788,1,041806044,1,039459769,1,044157615,4,19
Distribuido,41,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,5 a 14 años,6473,0:07,0,04803801,1,049210535,1,043419346,1,055033866,4,93
Distribuido,42,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,5 a 14 años,6473,0:15,0,065616294,1,067816911,1,054519026,1,081282487,6,79
Distribuido,43,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,5 a 14 años,13003,0:03,0,029574926,1,030016607,1,025283476,1,034771589,3,01
Distribuido,44,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,5 a 14 años,13003,0:07,0,028800499,1,029219244,1,016892159,1,041695762,2,93
Distribuido,45,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,5 a 14 años,13003,0:15,0,03952174,1,040313115,1,024090825,1,056792376,4,04
Distribuido,46,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Mujer,Mayores de 65 años,1858,0:03,0,03397343,1,034557119,1,018727669,1,050632533,3,46
Distribuido,47,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Mujer,Mayores de 65 años,1858,0:07,0,049857114,1,051120895,1,033012223,1,069547011,5,12
Distribuido,49,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,Mayores de 65 años,859,0:03,0,064159507,1,066262462,1,057973619,1,074616245,6,63
Distribuido,50,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Hombre,Mayores de 65 años,859,0:07,0,059967759,1,061802312,1,049953336,1,073785007,6,19
Distribuido,52,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,Mayores de 65 años,2717,0:03,0,069011664,1,071448706,1,05854744,1,08450721,7,15
Distribuido,53,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,Mayores de 65 años,2717,0:07,0,082303163,1,085784929,1,074380124,1,0973108,8,58
Distribuido,54,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),pm25,Ambos sexos,Mayores de 65 años,2717,0:15,0,092242421,1,096630636,1,078496209,1,115069986,9,67
Distribuido,55,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,Menores de 5 años,13979,0:03,0,065201691,1,067374282,1,06152735,1,07325342,6,74
Distribuido,56,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,Menores de 5 años,13979,0:07,0,078854467,1,082046837,1,076561955,1,087559663,8,21
Distribuido,57,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,Menores de 5 años,13979,0:15,0,090500853,1,094722441,1,088034949,1,101451037,9,48
Distribuido,58,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Hombre,Menores de 5 años,15852,0:03,0,067742298,1,070089508,1,067324785,1,072861393,7,01
Distribuido,59,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Hombre,Menores de 5 años,15852,0:07,0,084861419,1,088566201,1,083257025,1,093901399,8,86
Distribuido,60,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Hombre,Menores de 5 años,15852,0:15,0,096853779,1,101699271,1,095073774,1,108364853,10,17
Distribuido,61,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,Menores de 5 años,29831,0:03,0,068606703,1,0710149,1,06789496,1,074143955,7,11
Distribuido,62,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,Menores de 5 años,29831,0:07,0,08490564,1,088614341,1,08491397,1,092327332,8,87
Distribuido,63,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,Menores de 5 años,29831,0:15,0,096877694,1,101725618,1,097269119,1,106200217,10,18
Distribuido,64,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,5 a 14 años,6342,0:03,0,014476488,1,01458178,1,009390532,1,019799726,1,46
Distribuido,65,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,5 a 14 años,6342,0:07,0,023199519,1,023470721,1,014884207,1,032129881,2,35
Distribuido,66,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,5 a 14 años,6342,0:15,0,017509399,1,017663587,1,00701154,1,028428311,1,77
Distribuido,67,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Hombre,5 a 14 años,6261,0:03,0,024027888,1,024318884,1,021391247,1,027254912,2,44
Distribuido,68,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Hombre,5 a 14 años,6261,0:07,0,026729914,1,027090362,1,023176569,1,031019126,2,71
Distribuido,69,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Hombre,5 a 14 años,6261,0:15,0,020782599,1,021000061,1,014580171,1,027460574,2,11
Distribuido,70,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,5 a 14 años,12603,0:03,0,028482551,1,028892058,1,027998643,1,02978625,2,89
Distribuido,71,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,5 a 14 años,12603,0:07,0,035700057,1,036344956,1,032406957,1,040297976,3,64
Distribuido,72,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,5 a 14 años,12603,0:15,0,033683493,1,034257205,1,027076688,1,041487923,3,43
Distribuido,73,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,Mayores de 65 años,1824,0:03,0,004337273,1,004346693,0,999236258,1,009483264,0,44
Distribuido,74,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Mujer,Mayores de 65 años,1824,0:07,0,00643473,1,006455478,1,001310567,1,011626824,0,65
Distribuido,80,Medellín,Enfermedades del oído medio y de la mastoides (H65-H75),o3,Ambos sexos,Mayores de 65 años,2666,0:07,0,000573004,1,000573168,0,996969825,1,004189534,0,06
Distribuido,82,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Mujer,Menores de 5 años,154256,0:03,0,043550242,1,044512472,1,039999156,1,049045374,4,46
Distribuido,83,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Mujer,Menores de 5 años,154256,0:07,0,068693282,1,07110763,1,064606497,1,077648463,7,12
Distribuido,84,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Mujer,Menores de 5 años,154256,0:15,0,100773568,1,106026173,1,098585068,1,11351768,10,61
Distribuido,85,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,Menores de 5 años,166267,0:03,0,040279254,1,041101465,1,035864987,1,046364414,4,12
Distribuido,86,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,Menores de 5 años,166267,0:07,0,067498916,1,0698291,1,063929931,1,075760979,6,99
Distribuido,87,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,Menores de 5 años,166267,0:15,0,097568557,1,102487022,1,095337588,1,109683121,10,25
Distribuido,88,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,Menores de 5 años,320524,0:03,0,041669196,1,042549542,1,03783271,1,047287811,4,26
Distribuido,89,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,Menores de 5 años,320524,0:07,0,067983126,1,070347247,1,064354802,1,076373431,7,04
Distribuido,90,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,Menores de 5 años,320524,0:15,0,099042961,1,104113732,1,097116573,1,111155518,10,42
Distribuido,91,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Mujer,5 a 14 años,80842,0:03,0,037975024,1,038705289,1,03580213,1,041616586,3,88
Distribuido,92,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Mujer,5 a 14 años,80842,0:07,0,05688996,1,058539323,1,053488336,1,063614527,5,86
Distribuido,93,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Mujer,5 a 14 años,80842,0:15,0,078099397,1,081230124,1,072737269,1,089790217,8,13
Distribuido,94,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,5 a 14 años,78281,0:03,0,034321193,1,034916961,1,031282989,1,038563738,3,5
Distribuido,95,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,5 a 14 años,78281,0:07,0,056101143,1,057704657,1,05251272,1,062922206,5,78
Distribuido,96,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,5 a 14 años,78281,0:15,0,080652668,1,083994326,1,077773268,1,090251292,8,4
Distribuido,97,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,5 a 14 años,159123,0:03,0,035995964,1,036651662,1,033375591,1,03993812,3,67
Distribuido,98,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,5 a 14 años,159123,0:07,0,056467367,1,058092086,1,053221961,1,06298473,5,81
Distribuido,99,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,5 a 14 años,159123,0:15,0,079001997,1,082206483,1,075555561,1,088898531,8,23
Distribuido,104,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Hombre,Mayores de 65 años,25912,0:07,0,004169718,1,004178423,1,000091299,1,00828225,0,42
Distribuido,108,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm10,Ambos sexos,Mayores de 65 años,96894,0:15,0,003411791,1,003417618,0,997548759,1,009321005,0,35
Distribuido,109,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,Menores de 5 años,154155,0:03,0,109817489,1,116074356,1,105787144,1,126457271,11,61
Distribuido,110,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,Menores de 5 años,154155,0:07,0,139118587,1,149260379,1,137220262,1,161427969,14,93
Distribuido,111,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,Menores de 5 años,154155,0:15,0,165370061,1,179829647,1,169054433,1,190704176,17,99
Distribuido,112,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,Menores de 5 años,166176,0:03,0,10781114,1,113837366,1,098809738,1,129070516,11,39
Distribuido,113,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,Menores de 5 años,166176,0:07,0,137354712,1,147235015,1,135552299,1,159037924,14,73
Distribuido,114,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,Menores de 5 años,166176,0:15,0,161924278,1,175771206,1,164513447,1,187137799,17,58
Distribuido,115,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,Menores de 5 años,320332,0:03,0,108837347,1,11498098,1,102341626,1,127765256,11,5
Distribuido,116,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,Menores de 5 años,320332,0:07,0,138313424,1,14833541,1,1373986,1,159377384,14,84
Distribuido,117,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,Menores de 5 años,320332,0:15,0,163731977,1,177898569,1,168221147,1,187656158,17,79
Distribuido,118,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,5 a 14 años,80797,0:03,0,072970749,1,075699071,1,069155673,1,082282516,7,57
Distribuido,119,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,5 a 14 años,80797,0:07,0,086858837,1,090742696,1,082612586,1,09893386,9,08
Distribuido,120,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,5 a 14 años,80797,0:15,0,103328302,1,108855389,1,099208647,1,118586792,10,89
Distribuido,121,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,5 a 14 años,78244,0:03,0,074740807,1,077604807,1,076235171,1,078976186,7,77
Distribuido,122,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,5 a 14 años,78244,0:07,0,093762032,1,098298355,1,090442692,1,106210611,9,83
Distribuido,123,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,5 a 14 años,78244,0:15,0,1163446,1,123382924,1,108287894,1,138683549,12,34
Distribuido,124,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,5 a 14 años,159041,0:03,0,073734555,1,07652101,1,072953923,1,080099956,7,66
Distribuido,125,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,5 a 14 años,159041,0:07,0,090267682,1,094467213,1,087584702,1,101393278,9,45
Distribuido,126,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,5 a 14 años,159041,0:15,0,109666516,1,115905872,1,105399876,1,126511719,11,6
Distribuido,127,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,Mayores de 65 años,70924,0:03,0,096240657,1,101024002,1,093873232,1,108221517,10,11
Distribuido,128,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,Mayores de 65 años,70924,0:07,0,110543157,1,116884549,1,108525715,1,125306413,11,69
Distribuido,129,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Mujer,Mayores de 65 años,70924,0:15,0,129668314,1,138450712,1,127933594,1,149065894,13,85
Distribuido,130,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,Mayores de 65 años,25891,0:03,0,083371404,1,086945429,1,077006703,1,09697587,8,7
Distribuido,131,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,Mayores de 65 años,25891,0:07,0,103955898,1,10955152,1,096108918,1,123158981,10,96
Distribuido,132,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Hombre,Mayores de 65 años,25891,0:15,0,108894693,1,115044923,1,097569096,1,132799005,11,51
Distribuido,133,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,Mayores de 65 años,96815,0:03,0,100207028,1,105399743,1,099617701,1,111212188,10,54
Distribuido,134,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,Mayores de 65 años,96815,0:07,0,117462787,1,124639778,1,117755858,1,131566095,12,47
Distribuido,135,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),pm25,Ambos sexos,Mayores de 65 años,96815,0:15,0,134467484,1,143927462,1,132728965,1,155236671,14,4
Distribuido,136,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,Menores de 5 años,150690,0:03,0,057163147,1,058828541,1,058328678,1,05932864,5,89
Distribuido,137,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,Menores de 5 años,150690,0:07,0,069931405,1,072434616,1,070901339,1,073970087,7,25
Distribuido,138,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,Menores de 5 años,150690,0:15,0,082569623,1,086074286,1,083600225,1,088553997,8,61
Distribuido,139,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Hombre,Menores de 5 años,162413,0:03,0,059905851,1,06173658,1,06097536,1,062498346,6,18
Distribuido,140,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Hombre,Menores de 5 años,162413,0:07,0,074446657,1,077287877,1,075558638,1,079019896,7,73
Distribuido,141,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Hombre,Menores de 5 años,162413,0:15,0,088139705,1,092140689,1,089593559,1,094693772,9,22
Distribuido,142,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,Menores de 5 años,313104,0:03,0,058608996,1,060360555,1,059993925,1,060727311,6,04
Distribuido,143,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,Menores de 5 años,313104,0:07,0,072339077,1,075019797,1,073508628,1,076533093,7,51
Distribuido,144,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,Menores de 5 años,313104,0:15,0,085509636,1,089272058,1,086990974,1,091557929,8,93
Distribuido,145,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,5 a 14 años,79295,0:03,0,047966925,1,049135954,1,04751215,1,050762276,4,92
Distribuido,146,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,5 a 14 años,79295,0:07,0,057036351,1,058694295,1,056320616,1,061073307,5,87
Distribuido,147,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,5 a 14 años,79295,0:15,0,06568408,1,067889296,1,064879611,1,070907487,6,79
Distribuido,148,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Hombre,5 a 14 años,76705,0:03,0,049580222,1,050829889,1,049425127,1,052236531,5,09
Distribuido,149,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Hombre,5 a 14 años,76705,0:07,0,058049607,1,059767566,1,05751804,1,062021878,5,98
Distribuido,150,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Hombre,5 a 14 años,76705,0:15,0,067164247,1,069471121,1,066729168,1,072220123,6,95
Distribuido,151,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,5 a 14 años,156000,0:03,0,048754743,1,049962809,1,048446103,1,051481708,5
Distribuido,152,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,5 a 14 años,156000,0:07,0,057608829,1,059300548,1,056995855,1,061610265,5,94
Distribuido,153,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,5 a 14 años,156000,0:15,0,066447236,1,068704573,1,066068669,1,071346995,6,88
Distribuido,154,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,Mayores de 65 años,69699,0:03,0,005963554,1,005981372,1,004232812,1,007732976,0,6
Distribuido,155,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,Mayores de 65 años,69699,0:07,0,007700076,1,007729798,1,005289803,1,010175716,0,78
Distribuido,156,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Mujer,Mayores de 65 años,69699,0:15,0,012331287,1,01240763,1,009163255,1,015662436,1,25
Distribuido,160,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,Mayores de 65 años,95195,0:03,0,007534518,1,007562974,1,006184618,1,008943217,0,76
Distribuido,161,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,Mayores de 65 años,95195,0:07,0,009213104,1,009255675,1,007570834,1,010943333,0,93
Distribuido,162,Medellín,Infecciones agudas de las vías respiratorias superiores (J00-J06),o3,Ambos sexos,Mayores de 65 años,95195,0:15,0,013745791,1,013840699,1,011232374,1,016455752,1,39
Distribuido,163,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Mujer,Menores de 5 años,17071,0:03,0,098104775,1,103078354,1,099019794,1,107151901,10,31
Distribuido,164,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Mujer,Menores de 5 años,17071,0:07,0,145896554,1,157076487,1,144995659,1,169284779,15,71
Distribuido,165,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Mujer,Menores de 5 años,17071,0:15,0,215949954,1,241040268,1,223547906,1,258782708,24,11
Distribuido,166,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Hombre,Menores de 5 años,20043,0:03,0,081474356,1,084885396,1,079722542,1,090072938,8,49
Distribuido,167,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Hombre,Menores de 5 años,20043,0:07,0,130543313,1,139447292,1,12868649,1,150310686,13,95
Distribuido,168,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Hombre,Menores de 5 años,20043,0:15,0,205716243,1,228404587,1,216122675,1,240810536,22,85
Distribuido,169,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Ambos sexos,Menores de 5 años,37114,0:03,0,09455449,1,099169055,1,096113714,1,102232914,9,92
Distribuido,170,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Ambos sexos,Menores de 5 años,37114,0:07,0,142527309,1,153184573,1,143767286,1,162679397,15,32
Distribuido,171,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Ambos sexos,Menores de 5 años,37114,0:15,0,217107507,1,24247767,1,229713144,1,255374694,24,25
Distribuido,172,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Mujer,5 a 14 años,3650,0:03,0,022145356,1,022392385,1,018637431,1,026161181,2,24
Distribuido,173,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Mujer,5 a 14 años,3650,0:07,0,056807682,1,058452231,1,044879272,1,072201504,5,85
Distribuido,174,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Mujer,5 a 14 años,3650,0:15,0,073549232,1,076321525,1,061533673,1,091315382,7,64
Distribuido,175,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Hombre,5 a 14 años,4003,0:03,0,035413901,1,036048442,1,031757939,1,040356786,3,61
Distribuido,176,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Hombre,5 a 14 años,4003,0:07,0,053017993,1,054448618,1,046900623,1,062051033,5,45
Distribuido,177,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Hombre,5 a 14 años,4003,0:15,0,080243645,1,083551037,1,07114428,1,096101498,8,36
Distribuido,178,Medellín,Influenza [gripe] y neumonía (J09-J18),pm10,Ambos sexos,5 a 14 años,7653,0:03,0,027828188,1,028219009,1,023889061,1,032567268,2,83
